MaPhieu,ThoiDiemOnline,ThoiGianOnline
085116,19:22:00,00:13:00
085117,20:45:00,00:32:00
085118,15:24:00,01:02:00
085119,15:25:00,01:43:00
085120,15:59:00,01:14:00
085121,16:31:00,00:38:00
085122,14:15:00,00:10:00
085123,19:26:00,01:40:00
085124,16:45:00,00:17:00
085125,15:10:00,01:46:00
085126,19:33:00,00:03:00
085127,11:10:00,01:40:00
085128,12:24:00,00:56:00
085129,16:21:00,01:53:00
085130,20:12:00,01:17:00
085131,11:30:00,01:09:00
085132,18:24:00,00:23:00
085133,11:54:00,00:26:00
085134,14:00:00,01:45:00
085135,13:34:00,00:29:00
085136,11:30:00,00:04:00
085137,12:54:00,01:14:00
085138,13:45:00,01:38:00
085139,20:50:00,01:12:00
085140,15:34:00,01:06:00
085141,10:55:00,00:06:00
085142,18:40:00,01:02:00
085143,21:45:00,01:19:00
085144,12:58:00,00:20:00
085145,21:29:00,00:09:00
085146,20:29:00,01:04:00
085147,09:33:00,01:42:00
085148,09:11:00,01:43:00
085149,10:07:00,00:26:00
085150,14:14:00,01:22:00
085151,14:45:00,01:10:00
085152,19:31:00,00:55:00
085153,16:28:00,00:08:00
085154,18:16:00,01:21:00
085155,16:18:00,01:48:00
085156,20:15:00,01:15:00
085157,15:49:00,00:42:00
085158,16:56:00,00:50:00
085159,21:06:00,01:12:00
085160,16:50:00,00:24:00
085161,16:43:00,01:57:00
085162,19:55:00,00:02:00
085163,14:43:00,00:32:00
085164,16:03:00,00:47:00
085165,16:39:00,00:39:00
085166,13:13:00,01:18:00
085167,10:24:00,01:24:00
085168,11:24:00,00:25:00
085169,10:45:00,01:13:00
085170,18:24:00,00:25:00
085171,13:05:00,01:07:00
085172,19:09:00,01:21:00
085173,21:05:00,00:38:00
085174,09:57:00,00:39:00
085175,18:51:00,00:42:00
085176,09:39:00,00:36:00
085177,14:37:00,00:54:00
085178,20:11:00,00:39:00
085179,11:04:00,01:13:00
085180,09:04:00,01:35:00
085181,20:56:00,01:02:00
085182,20:52:00,00:14:00
085183,21:28:00,00:39:00
085184,19:23:00,01:53:00
085185,09:42:00,01:37:00
085186,13:29:00,00:24:00
085187,15:23:00,00:44:00
085188,10:52:00,00:11:00
085189,09:25:00,01:15:00
085190,09:18:00,00:31:00
085191,19:47:00,00:39:00
085192,11:57:00,00:26:00
085193,16:60:00,00:01:00
085194,12:41:00,01:53:00
085195,09:12:00,01:05:00
085196,19:51:00,01:08:00
085197,19:14:00,00:37:00
085198,09:45:00,00:25:00
085199,16:57:00,00:53:00
085200,15:56:00,00:40:00
085201,10:31:00,01:17:00
085202,18:40:00,00:11:00
085203,18:57:00,01:21:00
085204,16:33:00,01:04:00
085205,14:50:00,01:11:00
085206,19:52:00,01:34:00
085207,15:50:00,00:34:00
085208,11:21:00,01:48:00
085209,21:36:00,00:21:00
085210,20:36:00,01:09:00
085211,18:35:00,00:58:00
085212,20:29:00,01:11:00
085213,11:43:00,01:28:00
085214,09:19:00,00:30:00
085215,17:55:00,01:16:00
085216,09:09:00,00:14:00
085217,20:58:00,00:30:00
085218,20:13:00,00:40:00
085219,12:03:00,01:17:00
085220,15:27:00,00:31:00
085221,21:21:00,01:34:00
085222,19:10:00,01:60:00
085223,18:21:00,00:17:00
085224,20:09:00,00:59:00
085225,19:46:00,00:48:00
085226,19:31:00,01:33:00
085227,09:40:00,00:26:00
085228,21:27:00,01:00:00
085229,19:44:00,01:49:00
085230,16:25:00,00:42:00
085231,10:35:00,00:02:00
085232,14:48:00,00:47:00
085233,17:05:00,00:22:00
085234,10:16:00,00:16:00
085235,15:26:00,00:46:00
085236,21:00:00,00:24:00
085237,18:12:00,00:18:00
085238,09:52:00,00:44:00
085239,14:04:00,00:18:00
085240,13:53:00,01:12:00
085241,13:26:00,00:57:00
085242,09:21:00,00:29:00
085243,19:26:00,01:59:00
085244,20:21:00,00:48:00
085245,20:05:00,01:23:00
085246,12:01:00,00:11:00
085247,11:26:00,00:06:00
085248,16:41:00,00:10:00
085249,13:27:00,00:32:00
085250,15:27:00,01:56:00
085251,20:58:00,00:25:00
085252,20:10:00,01:00:00
085253,18:25:00,00:50:00
085254,15:43:00,00:22:00
085255,14:29:00,01:29:00
085256,17:19:00,00:39:00
085257,12:00:00,01:53:00
085258,19:17:00,01:10:00
085259,20:13:00,01:23:00
085260,19:11:00,01:57:00
085261,21:09:00,01:01:00
085262,12:01:00,00:48:00
085263,10:10:00,01:44:00
085264,13:47:00,01:00:00
085265,20:26:00,00:43:00
085266,18:08:00,01:24:00
085267,13:29:00,00:30:00
085268,15:10:00,00:14:00
085269,17:18:00,01:16:00
085270,09:31:00,01:30:00
085271,09:48:00,01:50:00
085272,13:37:00,01:48:00
085273,18:41:00,00:51:00
085274,09:38:00,01:14:00
085275,21:25:00,00:22:00
085276,14:02:00,00:51:00
085277,17:48:00,00:19:00
085278,20:43:00,01:18:00
085279,14:50:00,01:29:00
085280,20:09:00,01:19:00
085281,21:25:00,00:30:00
085282,14:27:00,01:34:00
085283,14:40:00,01:48:00
085284,11:04:00,00:01:00
085285,13:47:00,01:43:00
085286,21:07:00,01:15:00
085287,19:57:00,01:37:00
085288,12:48:00,01:45:00
085289,09:38:00,01:40:00
085290,16:04:00,01:26:00
085291,16:37:00,01:09:00
085292,13:18:00,01:14:00
085293,20:22:00,01:20:00
085294,12:47:00,00:14:00
085295,09:55:00,01:10:00
085296,21:22:00,00:20:00
085297,11:43:00,01:05:00
085298,12:16:00,00:14:00
085299,19:42:00,01:53:00
085300,16:15:00,01:14:00
085301,11:31:00,01:47:00
085302,16:40:00,00:40:00
085303,15:13:00,01:21:00
085304,12:56:00,00:57:00
085305,10:35:00,01:37:00
085306,16:26:00,00:03:00
085307,09:45:00,00:47:00
085308,19:18:00,01:21:00
085309,19:02:00,01:41:00
085310,10:05:00,01:24:00
085311,15:25:00,00:01:00
085312,20:17:00,00:24:00
085313,15:42:00,01:45:00
085314,19:22:00,00:58:00
085315,20:09:00,01:04:00
085316,16:02:00,00:08:00
085317,16:58:00,01:46:00
085318,12:06:00,00:23:00
085319,12:40:00,00:17:00
085320,18:18:00,00:37:00
085321,13:25:00,01:38:00
085322,13:52:00,01:29:00
085323,21:26:00,01:28:00
085324,09:33:00,00:60:00
085325,15:09:00,01:35:00
085326,12:41:00,00:38:00
085327,11:60:00,01:05:00
085328,18:17:00,01:60:00
085329,16:23:00,00:55:00
085330,15:59:00,01:16:00
085331,16:54:00,00:27:00
085332,10:35:00,00:28:00
085333,19:35:00,00:34:00
085334,10:24:00,01:38:00
085335,20:38:00,01:09:00
085336,17:55:00,00:19:00
085337,14:13:00,00:41:00
085338,20:12:00,00:51:00
085339,21:00:00,00:50:00
085340,21:53:00,00:12:00
085341,21:13:00,00:06:00
085342,12:33:00,00:10:00
085343,18:54:00,00:25:00
085344,20:51:00,01:21:00
085345,19:56:00,00:06:00
085346,10:08:00,01:58:00
085347,13:21:00,00:49:00
085348,19:04:00,01:25:00
085349,20:17:00,01:02:00
085350,17:59:00,00:31:00
085351,20:21:00,01:13:00
085352,21:44:00,00:03:00
085353,19:37:00,01:39:00
085354,16:43:00,00:19:00
085355,16:07:00,01:04:00
085356,10:10:00,00:07:00
085357,18:06:00,00:01:00
085358,16:07:00,00:53:00
085359,21:33:00,01:26:00
085360,18:03:00,00:35:00
085361,13:27:00,01:00:00
085362,12:35:00,00:58:00
085363,11:60:00,01:51:00
085364,10:56:00,00:44:00
085365,12:11:00,00:15:00
085366,21:03:00,01:15:00
085367,10:22:00,01:30:00
085368,09:50:00,01:35:00
085369,21:30:00,01:01:00
085370,19:52:00,00:46:00
085371,20:12:00,00:49:00
085372,14:10:00,00:03:00
085373,11:38:00,01:03:00
085374,18:40:00,00:59:00
085375,16:60:00,00:07:00
085376,10:16:00,01:34:00
085377,14:51:00,00:43:00
085378,17:03:00,01:43:00
085379,19:58:00,01:32:00
085380,20:13:00,00:06:00
085381,09:26:00,01:56:00
085382,09:04:00,00:10:00
085383,21:59:00,00:09:00
085384,17:56:00,01:42:00
085385,14:19:00,01:21:00
085386,11:23:00,01:49:00
085387,16:59:00,00:19:00
085388,21:00:00,00:56:00
085389,20:00:00,00:43:00
085390,16:53:00,00:44:00
085391,17:41:00,01:18:00
085392,12:13:00,01:45:00
085393,20:36:00,01:39:00
085394,19:26:00,01:58:00
085395,10:04:00,00:01:00
085396,12:48:00,01:41:00
085397,15:58:00,01:47:00
085398,16:19:00,00:29:00
085399,13:54:00,01:54:00
085400,11:05:00,00:32:00
085401,17:49:00,01:40:00
085402,21:09:00,01:55:00
085403,19:06:00,00:42:00
085404,15:16:00,00:15:00
085405,16:23:00,00:59:00
085406,20:44:00,01:23:00
085407,09:45:00,00:14:00
085408,15:47:00,00:38:00
085409,09:06:00,01:21:00
085410,19:52:00,01:16:00
085411,20:37:00,00:40:00
085412,14:09:00,00:52:00
085413,14:07:00,00:08:00
085414,14:40:00,00:04:00
085415,21:08:00,01:31:00
085416,11:36:00,01:46:00
085417,09:37:00,01:00:00
085418,09:30:00,00:19:00
085419,17:26:00,00:00:00
085420,10:47:00,00:34:00
085421,19:21:00,01:01:00
085422,20:29:00,00:08:00
085423,15:02:00,00:30:00
085424,14:33:00,01:60:00
085425,16:11:00,00:54:00
085426,18:09:00,00:18:00
085427,15:31:00,00:42:00
085428,20:06:00,00:33:00
085429,12:18:00,00:57:00
085430,17:34:00,00:53:00
085431,16:07:00,00:01:00
085432,18:14:00,00:36:00
085433,10:19:00,00:48:00
085434,11:08:00,00:06:00
085435,15:38:00,00:37:00
085436,18:36:00,00:21:00
085437,16:33:00,01:23:00
085438,15:02:00,01:58:00
085439,09:00:00,01:43:00
085440,15:56:00,01:47:00
085441,09:24:00,00:60:00
085442,17:60:00,01:42:00
085443,11:54:00,00:36:00
085444,11:51:00,00:19:00
085445,18:26:00,00:31:00
085446,14:52:00,01:44:00
085447,16:07:00,00:21:00
085448,16:32:00,01:10:00
085449,14:54:00,00:25:00
085450,17:52:00,00:48:00
085451,20:50:00,00:36:00
085452,15:22:00,00:23:00
085453,20:44:00,01:55:00
085454,17:29:00,01:11:00
085455,10:20:00,01:13:00
085456,20:47:00,00:52:00
085457,14:17:00,00:56:00
085458,12:11:00,00:09:00
085459,19:60:00,00:57:00
085460,21:30:00,01:11:00
085461,18:00:00,01:36:00
085462,11:17:00,00:00:00
085463,13:41:00,00:21:00
085464,21:54:00,01:18:00
085465,16:15:00,01:03:00
085466,12:56:00,00:30:00
085467,13:15:00,00:10:00
085468,19:15:00,01:34:00
085469,12:28:00,01:05:00
085470,11:27:00,01:34:00
085471,17:19:00,01:03:00
085472,11:54:00,01:59:00
085473,14:25:00,01:27:00
085474,17:00:00,00:32:00
085475,16:51:00,00:21:00
085476,12:44:00,00:55:00
085477,09:32:00,01:35:00
085478,21:37:00,00:06:00
085479,15:05:00,00:03:00
085480,12:20:00,01:52:00
085481,20:33:00,01:22:00
085482,18:14:00,01:12:00
085483,19:41:00,00:31:00
085484,18:00:00,00:36:00
085485,21:42:00,00:01:00
085486,14:22:00,01:11:00
085487,09:58:00,00:33:00
085488,17:17:00,01:07:00
085489,12:45:00,00:59:00
085490,13:54:00,01:19:00
085491,11:58:00,00:35:00
085492,10:04:00,01:47:00
085493,21:09:00,01:05:00
085494,14:48:00,01:09:00
085495,17:45:00,01:38:00
085496,21:33:00,01:54:00
085497,21:22:00,01:07:00
085498,13:10:00,01:56:00
085499,11:57:00,00:07:00
085500,12:03:00,01:57:00
085501,10:14:00,01:30:00
085502,21:35:00,00:00:00
085503,09:02:00,00:45:00
085504,09:23:00,00:15:00
085505,11:34:00,00:02:00
085506,21:42:00,01:57:00
085507,17:57:00,00:34:00
085508,14:04:00,00:04:00
085509,18:32:00,00:48:00
085510,20:45:00,00:49:00
085511,16:00:00,01:52:00
085512,20:55:00,00:01:00
085513,21:07:00,01:18:00
085514,19:40:00,01:49:00
085515,15:50:00,00:33:00
085516,11:39:00,00:38:00
085517,14:12:00,01:08:00
085518,13:14:00,00:18:00
085519,19:21:00,00:44:00
085520,21:13:00,01:43:00
085521,19:41:00,01:18:00
085522,13:24:00,00:50:00
085523,09:04:00,01:06:00
085524,21:56:00,00:16:00
085525,12:42:00,01:20:00
085526,12:21:00,01:56:00
085527,16:59:00,01:51:00
085528,10:25:00,00:22:00
085529,16:25:00,01:16:00
085530,15:20:00,00:09:00
085531,10:38:00,01:35:00
085532,17:28:00,00:07:00
085533,17:54:00,01:39:00
085534,18:25:00,01:12:00
085535,09:17:00,01:20:00
085536,16:28:00,01:18:00
085537,18:27:00,00:01:00
085538,10:35:00,00:18:00
085539,14:33:00,01:06:00
085540,10:37:00,00:51:00
085541,18:12:00,01:41:00
085542,14:02:00,00:31:00
085543,11:01:00,00:47:00
085544,16:46:00,00:41:00
085545,13:58:00,01:56:00
085546,21:28:00,01:19:00
085547,09:26:00,00:55:00
085548,13:28:00,01:22:00
085549,16:43:00,01:16:00
085550,18:20:00,00:37:00
085551,12:14:00,01:55:00
085552,19:08:00,01:36:00
085553,20:23:00,01:49:00
085554,17:09:00,01:47:00
085555,18:13:00,01:25:00
085556,11:16:00,01:00:00
085557,12:35:00,01:06:00
085558,17:08:00,00:07:00
085559,14:24:00,00:15:00
085560,14:49:00,01:01:00
085561,15:35:00,00:15:00
085562,15:22:00,01:20:00
085563,13:23:00,00:02:00
085564,13:60:00,00:09:00
085565,10:40:00,01:53:00
085566,14:38:00,00:49:00
085567,21:21:00,01:31:00
085568,19:49:00,01:28:00
085569,12:60:00,01:17:00
085570,12:44:00,01:23:00
085571,09:14:00,01:01:00
085572,21:45:00,01:42:00
085573,20:20:00,00:11:00
085574,09:59:00,01:48:00
085575,19:56:00,00:53:00
085576,11:31:00,01:35:00
085577,21:07:00,00:51:00
085578,11:24:00,01:49:00
085579,14:57:00,00:31:00
085580,09:07:00,00:04:00
085581,09:01:00,00:10:00
085582,18:45:00,00:33:00
085583,13:57:00,00:24:00
085584,12:56:00,00:13:00
085585,17:25:00,00:10:00
085586,09:31:00,00:41:00
085587,14:14:00,00:21:00
085588,18:57:00,01:54:00
085589,12:42:00,00:25:00
085590,11:00:00,01:34:00
085591,19:35:00,01:10:00
085592,16:54:00,00:28:00
085593,20:38:00,01:21:00
085594,15:56:00,00:08:00
085595,13:45:00,00:49:00
085596,19:55:00,00:58:00
085597,17:25:00,01:01:00
085598,09:59:00,01:16:00
085599,10:46:00,00:60:00
085600,13:19:00,00:26:00
085601,17:05:00,00:12:00
085602,13:47:00,00:10:00
085603,11:44:00,00:33:00
085604,09:25:00,01:43:00
085605,11:20:00,00:31:00
085606,16:12:00,01:30:00
085607,21:52:00,01:33:00
085608,21:31:00,00:03:00
085609,12:36:00,01:21:00
085610,12:56:00,01:04:00
085611,14:03:00,00:24:00
085612,18:59:00,01:45:00
085613,20:06:00,00:36:00
085614,10:35:00,00:50:00
085615,09:00:00,00:21:00
085616,13:46:00,01:58:00
085617,14:30:00,01:57:00
085618,10:14:00,00:34:00
085619,15:11:00,00:02:00
085620,14:21:00,00:16:00
085621,11:17:00,00:25:00
085622,18:53:00,00:09:00
085623,19:31:00,00:37:00
085624,21:39:00,01:30:00
085625,15:13:00,00:48:00
085626,20:50:00,01:25:00
085627,21:08:00,00:56:00
085628,10:34:00,01:52:00
085629,18:47:00,01:42:00
085630,14:51:00,00:20:00
085631,19:48:00,01:06:00
085632,13:58:00,00:33:00
085633,09:37:00,00:03:00
085634,18:02:00,00:31:00
085635,14:24:00,01:53:00
085636,19:00:00,01:39:00
085637,17:19:00,01:52:00
085638,16:30:00,00:24:00
085639,11:04:00,00:10:00
085640,14:52:00,00:34:00
085641,17:52:00,00:44:00
085642,16:42:00,01:41:00
085643,18:58:00,00:11:00
085644,10:07:00,00:02:00
085645,09:49:00,00:10:00
085646,12:05:00,00:05:00
085647,13:05:00,01:38:00
085648,20:15:00,00:34:00
085649,18:28:00,01:18:00
085650,21:30:00,01:38:00
085651,19:02:00,01:30:00
085652,19:23:00,00:10:00
085653,20:48:00,00:60:00
085654,20:08:00,01:45:00
085655,17:34:00,00:55:00
085656,13:34:00,00:45:00
085657,18:60:00,00:31:00
085658,13:19:00,01:42:00
085659,14:32:00,01:37:00
085660,13:12:00,00:21:00
085661,14:19:00,00:60:00
085662,20:27:00,00:31:00
085663,17:47:00,01:22:00
085664,11:39:00,00:11:00
085665,11:40:00,01:29:00
085666,09:37:00,01:31:00
085667,12:05:00,01:22:00
085668,15:13:00,00:00:00
085669,09:57:00,01:55:00
085670,11:09:00,01:06:00
085671,12:24:00,00:22:00
085672,17:48:00,01:24:00
085673,14:45:00,00:55:00
085674,17:06:00,00:17:00
085675,19:34:00,01:11:00
085676,17:56:00,01:50:00
085677,20:34:00,01:29:00
085678,14:57:00,00:31:00
085679,15:55:00,00:31:00
085680,21:09:00,00:27:00
085681,16:19:00,00:13:00
085682,18:27:00,00:57:00
085683,21:60:00,00:06:00
085684,21:47:00,00:47:00
085685,10:28:00,00:03:00
085686,18:05:00,00:57:00
085687,18:57:00,00:02:00
085688,11:39:00,00:34:00
085689,12:16:00,01:18:00
085690,21:34:00,00:48:00
085691,20:58:00,01:39:00
085692,15:21:00,00:53:00
085693,09:50:00,01:02:00
085694,09:47:00,01:14:00
085695,12:30:00,01:44:00
085696,11:19:00,01:10:00
085697,14:45:00,01:18:00
085698,10:35:00,00:60:00
085699,10:23:00,01:00:00
085700,19:39:00,01:27:00
085701,15:25:00,00:19:00
085702,16:53:00,01:58:00
085703,15:01:00,00:12:00
085704,19:45:00,00:51:00
085705,20:15:00,00:37:00
085706,16:03:00,00:59:00
085707,10:40:00,00:47:00
085708,09:43:00,01:60:00
085709,09:54:00,00:48:00
085710,18:50:00,01:08:00
085711,18:47:00,01:00:00
085712,21:41:00,00:60:00
085713,20:47:00,00:36:00
085714,11:35:00,00:21:00
085715,17:48:00,00:07:00
085716,14:36:00,00:25:00
085717,18:15:00,01:19:00
085718,19:37:00,01:04:00
085719,13:47:00,00:20:00
085720,21:11:00,00:43:00
085721,18:26:00,01:42:00
085722,16:53:00,00:40:00
085723,16:43:00,00:04:00
085724,12:23:00,01:41:00
085725,13:05:00,01:15:00
085726,11:09:00,00:34:00
085727,15:36:00,00:29:00
085728,15:53:00,00:59:00
085729,10:46:00,01:02:00
085730,13:16:00,00:33:00
085731,14:49:00,00:14:00
085732,09:46:00,00:49:00
085733,09:48:00,01:22:00
085734,09:24:00,01:60:00
085735,20:51:00,01:47:00
085736,09:51:00,00:26:00
085737,11:25:00,01:16:00
085738,15:23:00,00:19:00
085739,18:47:00,00:40:00
085740,11:02:00,00:60:00
085741,13:05:00,01:08:00
085742,10:35:00,01:17:00
085743,13:41:00,00:43:00
085744,16:00:00,01:35:00
085745,17:09:00,01:18:00
085746,09:23:00,00:38:00
085747,11:00:00,01:12:00
085748,09:52:00,00:58:00
085749,15:05:00,00:21:00
085750,15:34:00,00:59:00
085751,17:28:00,00:47:00
085752,10:02:00,01:10:00
085753,14:13:00,01:23:00
085754,19:36:00,01:06:00
085755,15:41:00,00:41:00
085756,09:10:00,01:23:00
085757,16:35:00,01:52:00
085758,12:28:00,00:42:00
085759,11:55:00,01:15:00
085760,11:09:00,00:14:00
085761,17:46:00,01:48:00
085762,15:35:00,01:57:00
085763,20:21:00,00:38:00
085764,09:12:00,00:38:00
085765,21:03:00,01:57:00
085766,21:33:00,01:59:00
085767,16:23:00,01:19:00
085768,21:05:00,01:12:00
085769,12:35:00,00:28:00
085770,09:13:00,01:54:00
085771,20:24:00,01:10:00
085772,19:12:00,00:33:00
085773,15:43:00,00:55:00
085774,15:30:00,00:57:00
085775,14:26:00,00:38:00
085776,16:19:00,01:40:00
085777,17:08:00,00:34:00
085778,21:08:00,01:40:00
085779,17:53:00,01:33:00
085780,17:32:00,01:50:00
085781,09:17:00,00:33:00
085782,19:11:00,00:43:00
085783,14:45:00,01:52:00
085784,17:38:00,01:41:00
085785,15:56:00,01:17:00
085786,11:44:00,01:20:00
085787,12:06:00,00:54:00
085788,17:49:00,00:06:00
085789,13:39:00,00:31:00
085790,16:25:00,00:60:00
085791,12:23:00,01:12:00
085792,20:23:00,01:04:00
085793,20:30:00,01:46:00
085794,09:44:00,00:35:00
085795,12:09:00,00:37:00
085796,18:28:00,00:52:00
085797,13:46:00,01:13:00
085798,10:13:00,00:10:00
085799,09:31:00,00:00:00
085800,16:03:00,00:43:00
085801,18:59:00,01:39:00
085802,15:06:00,01:48:00
085803,18:31:00,01:52:00
085804,14:21:00,01:15:00
085805,20:03:00,00:55:00
085806,12:41:00,01:37:00
085807,19:45:00,01:03:00
085808,11:48:00,00:06:00
085809,09:43:00,00:18:00
085810,13:44:00,00:16:00
085811,15:02:00,00:39:00
085812,14:28:00,01:56:00
085813,21:39:00,01:36:00
085814,18:07:00,00:57:00
085815,14:38:00,01:06:00
085816,21:22:00,00:48:00
085817,17:54:00,00:39:00
085818,15:47:00,01:41:00
085819,13:02:00,01:00:00
085820,14:11:00,01:16:00
085821,10:58:00,00:05:00
085822,10:02:00,01:46:00
085823,16:29:00,01:12:00
085824,12:50:00,01:40:00
085825,10:18:00,01:18:00
085826,16:48:00,01:35:00
085827,12:45:00,00:12:00
085828,13:57:00,01:57:00
085829,19:22:00,00:51:00
085830,19:48:00,01:54:00
085831,16:60:00,00:57:00
085832,16:21:00,00:18:00
085833,21:59:00,00:36:00
085834,19:49:00,00:59:00
085835,12:09:00,01:07:00
085836,09:35:00,01:28:00
085837,12:31:00,01:31:00
085838,16:05:00,00:02:00
085839,11:39:00,01:20:00
085840,11:09:00,00:22:00
085841,13:12:00,01:49:00
085842,10:33:00,00:52:00
085843,14:44:00,01:42:00
085844,10:14:00,01:21:00
085845,14:31:00,01:35:00
085846,18:47:00,00:44:00
085847,16:00:00,01:27:00
085848,14:36:00,01:20:00
085849,09:37:00,01:33:00
085850,19:46:00,01:03:00
085851,14:56:00,00:09:00
085852,15:09:00,00:45:00
085853,10:42:00,01:25:00
085854,16:05:00,00:31:00
085855,21:18:00,00:21:00
085856,16:50:00,01:59:00
085857,13:24:00,00:03:00
085858,16:56:00,00:18:00
085859,14:06:00,01:36:00
085860,18:52:00,01:07:00
085861,14:51:00,00:33:00
085862,11:34:00,00:36:00
085863,15:46:00,00:06:00
085864,14:11:00,01:29:00
085865,21:02:00,00:23:00
085866,12:20:00,00:07:00
085867,12:13:00,01:49:00
085868,20:37:00,00:60:00
085869,10:33:00,01:40:00
085870,10:58:00,00:59:00
085871,13:09:00,01:09:00
085872,17:44:00,00:14:00
085873,19:28:00,01:36:00
085874,11:57:00,00:24:00
085875,16:51:00,00:34:00
085876,12:38:00,00:13:00
085877,12:04:00,01:17:00
085878,18:43:00,00:07:00
085879,12:51:00,00:12:00
085880,14:22:00,01:19:00
085881,13:53:00,01:40:00
085882,21:36:00,01:44:00
085883,17:30:00,01:34:00
085884,10:58:00,01:02:00
085885,14:02:00,01:26:00
085886,11:30:00,00:54:00
085887,11:44:00,01:13:00
085888,13:03:00,00:00:00
085889,14:01:00,00:27:00
085890,18:60:00,01:10:00
085891,16:21:00,00:04:00
085892,18:12:00,01:11:00
085893,12:17:00,00:27:00
085894,14:16:00,00:36:00
085895,11:16:00,00:11:00
085896,15:58:00,00:35:00
085897,18:46:00,01:09:00
085898,21:08:00,00:37:00
085899,17:23:00,01:42:00
085900,19:23:00,01:16:00
085901,16:10:00,01:27:00
085902,18:60:00,00:01:00
085903,15:41:00,01:25:00
085904,21:48:00,00:24:00
085905,17:34:00,01:53:00
085906,14:20:00,00:29:00
085907,20:54:00,00:11:00
085908,09:58:00,01:58:00
085909,13:13:00,01:27:00
085910,13:11:00,01:00:00
085911,19:58:00,01:00:00
085912,18:29:00,01:46:00
085913,16:44:00,01:02:00
085914,16:47:00,00:28:00
085915,09:25:00,01:44:00
085916,15:21:00,00:42:00
085917,17:31:00,01:01:00
085918,16:02:00,00:20:00
085919,17:07:00,01:17:00
085920,10:17:00,00:23:00
085921,15:17:00,01:08:00
085922,18:26:00,00:06:00
085923,16:49:00,00:26:00
085924,13:12:00,01:57:00
085925,12:36:00,00:21:00
085926,13:06:00,01:36:00
085927,14:33:00,00:33:00
085928,17:52:00,01:32:00
085929,12:00:00,01:27:00
085930,14:51:00,00:26:00
085931,18:54:00,01:19:00
085932,12:17:00,00:02:00
085933,21:30:00,01:56:00
085934,21:09:00,01:33:00
085935,09:25:00,00:31:00
085936,12:22:00,00:59:00
085937,12:28:00,01:11:00
085938,10:37:00,01:07:00
085939,13:52:00,01:23:00
085940,17:59:00,00:50:00
085941,16:50:00,00:11:00
085942,15:02:00,00:16:00
085943,20:37:00,01:48:00
085944,13:40:00,01:02:00
085945,18:60:00,01:49:00
085946,11:08:00,01:56:00
085947,13:39:00,01:25:00
085948,21:11:00,00:03:00
085949,21:46:00,01:26:00
085950,11:23:00,00:03:00
085951,20:21:00,00:03:00
085952,12:49:00,01:16:00
085953,17:15:00,01:49:00
085954,20:01:00,00:01:00
085955,13:01:00,01:40:00
085956,19:37:00,01:38:00
085957,19:39:00,01:19:00
085958,16:35:00,01:26:00
085959,18:15:00,01:44:00
085960,12:52:00,01:19:00
085961,16:25:00,00:41:00
085962,10:28:00,01:37:00
085963,14:28:00,00:12:00
085964,09:10:00,01:15:00
085965,11:15:00,00:38:00
085966,11:30:00,01:59:00
085967,18:07:00,00:60:00
085968,09:16:00,00:48:00
085969,18:29:00,01:47:00
085970,19:30:00,01:14:00
085971,19:36:00,01:09:00
085972,13:49:00,00:25:00
085973,14:36:00,01:22:00
085974,15:06:00,00:39:00
085975,12:11:00,01:05:00
085976,21:07:00,00:02:00
085977,13:30:00,01:10:00
085978,11:25:00,01:59:00
085979,16:59:00,00:04:00
085980,15:40:00,01:31:00
085981,16:25:00,01:16:00
085982,19:00:00,00:39:00
085983,13:04:00,00:46:00
085984,21:50:00,00:23:00
