MaPhieu,KhuVuc,SoLuongKhach,GioDen,GhiChu
095791,2,8,13:37:00,
095792,1,8,12:28:00,
095793,3,7,17:32:00,
095794,1,4,16:37:00,
095795,3,8,15:16:00,
095796,2,10,15:49:00,
095797,1,3,09:01:00,
095798,1,6,16:04:00,
095799,2,11,21:25:00,
095800,3,6,14:36:00,
095801,3,2,12:12:00,
095802,1,3,20:42:00,
095803,2,3,20:41:00,
095804,1,10,18:13:00,
095805,1,11,09:04:00,
095806,3,8,14:34:00,
095807,2,7,09:43:00,
095808,1,2,18:08:00,
095809,3,4,21:09:00,
095810,1,3,14:22:00,
095811,3,11,11:26:00,
095812,3,7,20:10:00,
095813,1,11,17:20:00,
095814,1,8,13:31:00,
095815,3,5,13:12:00,
095816,1,6,20:25:00,
095817,2,2,20:19:00,
095818,3,10,19:15:00,
095819,3,5,15:12:00,
095820,2,6,14:49:00,
095821,2,6,10:49:00,
095822,1,6,18:25:00,
095823,1,2,09:41:00,
095824,1,4,10:42:00,
095825,2,4,20:45:00,
095826,2,5,21:16:00,
095827,3,9,16:04:00,
095828,3,11,15:24:00,
095829,2,10,21:00:00,
095830,2,7,18:09:00,
095831,1,9,15:45:00,
095832,1,4,19:28:00,
095833,1,7,17:42:00,
095834,3,11,11:35:00,
095835,1,10,09:04:00,
095836,1,7,10:37:00,
095837,2,10,11:06:00,
095838,2,9,21:50:00,
095839,2,6,19:34:00,
095840,1,8,18:05:00,
095841,3,8,13:18:00,
095842,1,7,19:26:00,
095843,3,6,19:29:00,
095844,2,3,14:16:00,
095845,1,4,17:06:00,
095846,2,4,15:13:00,
095847,2,11,18:20:00,
095848,1,5,15:19:00,
095849,1,5,14:40:00,
095850,1,10,11:42:00,
095851,2,3,21:35:00,
095852,2,7,13:45:00,
095853,2,10,21:34:00,
095854,3,6,12:19:00,
095855,3,8,09:15:00,
095856,2,4,18:38:00,
095857,1,10,12:26:00,
095858,1,11,11:02:00,
095859,1,6,11:15:00,
095860,1,11,09:06:00,
095861,3,6,15:37:00,
095862,2,2,17:06:00,
095863,1,11,09:27:00,
095864,3,9,14:47:00,
095865,1,2,19:02:00,
095866,2,8,17:20:00,
095867,2,11,18:23:00,
095868,1,2,19:44:00,
095869,3,3,12:07:00,
095870,1,5,18:16:00,
095871,3,10,13:08:00,
095872,1,7,10:32:00,
095873,2,11,16:01:00,
095874,2,5,19:19:00,
095875,2,6,18:45:00,
095876,1,6,10:08:00,
095877,2,3,20:37:00,
095878,2,6,21:35:00,
095879,1,3,19:21:00,
095880,2,4,13:17:00,
095881,2,6,21:50:00,
095882,3,2,16:02:00,
095883,3,2,14:43:00,
095884,3,6,15:10:00,
095885,3,3,09:34:00,
095886,2,10,10:19:00,
095887,1,4,19:24:00,
095888,1,9,13:25:00,
095889,1,11,11:43:00,
095890,1,11,19:21:00,
095891,3,5,11:02:00,
095892,2,9,10:45:00,
095893,3,11,09:39:00,
095894,3,4,15:31:00,
095895,2,2,19:13:00,
095896,2,9,15:19:00,
095897,3,9,12:33:00,
095898,2,4,14:38:00,
095899,2,6,15:03:00,
095900,3,5,17:42:00,
095901,1,6,18:05:00,
095902,2,10,14:42:00,
095903,2,4,16:09:00,
095904,1,10,12:42:00,
095905,1,5,09:22:00,
095906,3,10,09:01:00,
095907,2,10,18:44:00,
095908,1,2,11:35:00,
095909,2,4,18:37:00,
095910,1,11,10:09:00,
095911,3,6,15:09:00,
095912,2,7,14:17:00,
095913,3,7,13:00:00,
095914,3,6,14:01:00,
095915,1,8,16:24:00,
095916,3,4,17:16:00,
095917,3,2,14:08:00,
095918,3,5,16:18:00,
095919,3,6,19:34:00,
095920,2,6,19:14:00,
095921,2,3,19:11:00,
095922,3,2,12:13:00,
095923,2,4,13:44:00,
095924,3,7,18:40:00,
095925,3,10,19:02:00,
095926,3,3,14:44:00,
095927,1,7,18:45:00,
095928,3,10,12:01:00,
095929,2,4,18:22:00,
095930,1,3,10:12:00,
095931,3,11,17:40:00,
095932,3,7,17:13:00,
095933,2,3,09:28:00,
095934,3,5,13:27:00,
095935,3,9,16:43:00,
095936,3,9,16:11:00,
095937,3,8,19:14:00,
095938,2,9,10:05:00,
095939,2,3,09:08:00,
095940,1,5,13:30:00,
095941,1,10,17:19:00,
095942,1,4,21:49:00,
095943,3,3,19:00:00,
095944,2,6,09:03:00,
095945,2,8,13:06:00,
095946,2,6,11:24:00,
095947,2,9,16:25:00,
095948,1,2,19:22:00,
095949,1,2,11:41:00,
095950,2,10,15:15:00,
095951,3,9,18:38:00,
095952,3,10,17:05:00,
095953,1,4,10:50:00,
095954,1,9,12:30:00,
095955,1,7,21:06:00,
095956,2,10,11:03:00,
095957,3,3,20:15:00,
095958,1,7,21:37:00,
095959,1,6,13:18:00,
095960,3,2,19:03:00,
095961,1,6,17:43:00,
095962,2,10,14:41:00,
095963,1,2,14:43:00,
095964,2,10,11:43:00,
095965,2,8,11:16:00,
095966,1,9,21:22:00,
095967,3,5,15:40:00,
095968,3,3,14:08:00,
095969,2,11,20:05:00,
095970,3,8,21:44:00,
095971,1,2,17:34:00,
095972,1,8,18:37:00,
095973,2,2,10:44:00,
095974,2,9,12:49:00,
095975,1,3,16:17:00,
095976,2,5,13:00:00,
095977,1,9,21:33:00,
095978,1,11,16:40:00,
095979,3,9,20:40:00,
095980,2,10,12:33:00,
095981,3,8,21:32:00,
095982,1,4,18:01:00,
095983,2,9,13:33:00,
095984,3,7,11:08:00,
095985,1,5,21:00:00,
095986,2,5,14:23:00,
095987,3,6,12:38:00,
095988,3,2,10:04:00,
095989,3,11,15:10:00,
095990,1,11,14:40:00,
095991,2,2,20:22:00,
095992,1,10,21:34:00,
095993,2,7,12:05:00,
095994,1,5,13:41:00,
095995,2,5,12:31:00,
095996,1,8,19:38:00,
095997,1,2,21:49:00,
095998,1,10,10:00:00,
095999,3,6,13:13:00,
096000,1,3,11:08:00,
096001,3,9,13:15:00,
096002,3,9,11:15:00,
096003,3,4,12:11:00,
096004,1,2,15:28:00,
096005,1,3,15:35:00,
096006,3,11,20:00:00,
096007,3,9,11:15:00,
096008,1,2,15:02:00,
096009,1,11,18:13:00,
096010,2,5,13:16:00,
096011,1,11,15:48:00,
096012,3,7,12:47:00,
096013,2,7,13:35:00,
096014,3,3,19:17:00,
096015,2,6,17:22:00,
096016,3,10,10:49:00,
096017,3,10,19:12:00,
096018,3,7,20:47:00,
096019,1,9,16:10:00,
096020,2,5,14:32:00,
096021,2,6,12:29:00,
096022,3,9,11:08:00,
096023,3,9,15:02:00,
096024,2,8,17:36:00,
096025,2,7,10:31:00,
096026,2,7,14:00:00,
096027,1,10,18:05:00,
096028,3,2,17:05:00,
096029,3,5,17:24:00,
096030,3,11,21:17:00,
096031,3,8,19:44:00,
096032,1,5,16:23:00,
096033,2,10,15:35:00,
096034,2,7,13:49:00,
096035,1,4,14:05:00,
096036,1,11,18:23:00,
096037,2,4,18:33:00,
096038,1,8,21:18:00,
096039,3,11,12:11:00,
096040,1,9,15:48:00,
096041,1,10,20:41:00,
096042,1,4,14:50:00,
096043,3,11,15:43:00,
096044,1,11,12:39:00,
096045,3,11,11:13:00,
096046,3,9,09:25:00,
096047,2,10,12:10:00,
096048,1,2,10:28:00,
096049,1,11,10:45:00,
096050,1,8,11:05:00,
096051,1,2,16:03:00,
096052,2,8,18:28:00,
096053,1,8,09:27:00,
096054,3,9,17:17:00,
096055,2,2,13:01:00,
096056,2,8,16:39:00,
096057,3,6,18:43:00,
096058,2,9,18:45:00,
096059,3,2,09:07:00,
096060,2,8,19:19:00,
096061,1,4,18:43:00,
096062,3,2,18:40:00,
096063,2,5,18:21:00,
096064,1,10,17:04:00,
096065,3,10,12:20:00,
096066,3,9,20:25:00,
096067,2,10,18:19:00,
096068,1,7,18:31:00,
096069,1,6,10:32:00,
096070,2,10,20:18:00,
096071,2,7,15:29:00,
096072,3,2,09:39:00,
096073,1,7,14:42:00,
096074,2,5,20:09:00,
096075,1,3,11:15:00,
096076,3,3,21:14:00,
096077,3,5,12:33:00,
096078,2,7,14:44:00,
096079,1,2,20:44:00,
096080,3,3,17:36:00,
096081,1,10,10:07:00,
096082,1,2,13:01:00,
096083,3,8,14:31:00,
096084,1,5,18:34:00,
096085,3,3,17:26:00,
096086,3,2,15:40:00,
096087,3,2,12:13:00,
096088,3,5,15:26:00,
096089,2,2,15:31:00,
096090,3,5,21:03:00,
096091,1,6,17:09:00,
096092,1,11,21:19:00,
096093,3,10,15:21:00,
096094,3,8,11:47:00,
096095,2,11,13:24:00,
096096,3,10,20:40:00,
096097,2,5,16:45:00,
096098,1,7,19:30:00,
096099,3,7,15:40:00,
096100,3,3,12:11:00,
096101,1,6,19:39:00,
096102,2,11,10:47:00,
096103,3,5,19:33:00,
096104,3,8,16:09:00,
096105,1,4,19:41:00,
096106,3,7,17:49:00,
096107,2,3,09:46:00,
096108,1,2,16:38:00,
096109,3,6,11:32:00,
096110,3,11,11:20:00,
096111,2,9,14:13:00,
096112,1,3,16:44:00,
096113,1,2,17:48:00,
096114,1,2,11:20:00,
096115,1,11,11:00:00,
096116,1,5,15:22:00,
096117,1,4,09:20:00,
096118,2,9,17:44:00,
096119,3,4,13:04:00,
096120,2,7,20:33:00,
096121,2,3,14:06:00,
096122,1,3,19:50:00,
096123,2,6,19:11:00,
096124,2,9,17:33:00,
096125,3,4,10:27:00,
096126,3,9,09:09:00,
096127,1,6,15:16:00,
096128,3,8,15:28:00,
096129,2,10,11:14:00,
096130,2,8,20:03:00,
096131,1,5,11:07:00,
096132,3,3,12:42:00,
096133,3,10,15:07:00,
096134,3,4,21:16:00,
096135,1,8,14:41:00,
096136,1,3,12:28:00,
096137,2,5,13:03:00,
096138,1,5,13:35:00,
096139,1,10,15:17:00,
096140,1,4,21:34:00,
096141,1,9,15:48:00,
096142,2,5,13:32:00,
096143,3,10,11:33:00,
096144,2,7,20:40:00,
096145,3,6,11:40:00,
096146,1,3,15:12:00,
096147,2,11,09:34:00,
096148,3,5,10:21:00,
096149,2,3,15:20:00,
096150,2,9,09:29:00,
096151,3,8,16:44:00,
096152,3,7,17:50:00,
096153,1,7,20:09:00,
096154,2,8,13:45:00,
096155,3,7,09:00:00,
096156,2,7,12:42:00,
096157,1,2,12:26:00,
096158,3,7,19:21:00,
096159,2,10,09:39:00,
096160,1,7,17:14:00,
096161,2,3,18:04:00,
096162,1,3,13:39:00,
096163,2,8,12:17:00,
096164,2,8,20:13:00,
096165,3,5,14:49:00,
096166,2,2,17:08:00,
096167,2,3,15:48:00,
096168,1,10,18:40:00,
096169,2,3,19:42:00,
096170,1,7,19:35:00,
096171,3,6,09:35:00,
096172,2,5,11:33:00,
096173,3,6,21:38:00,
096174,2,2,16:34:00,
096175,2,4,16:16:00,
096176,3,3,21:18:00,
096177,1,6,18:44:00,
096178,1,7,15:39:00,
096179,3,7,19:34:00,
096180,1,2,10:26:00,
096181,1,4,14:34:00,
096182,1,7,18:36:00,
096183,3,7,10:31:00,
096184,3,9,18:37:00,
096185,2,4,12:19:00,
096186,2,8,14:47:00,
096187,1,3,17:44:00,
096188,2,5,17:21:00,
096189,2,6,09:19:00,
096190,3,10,20:24:00,
096191,1,8,16:40:00,
096192,3,4,11:15:00,
096193,1,2,09:10:00,
096194,2,2,15:46:00,
096195,3,7,16:33:00,
096196,3,5,09:15:00,
096197,3,3,18:07:00,
096198,2,3,12:16:00,
096199,3,11,13:00:00,
096200,3,3,12:02:00,
096201,1,4,15:44:00,
096202,2,8,12:03:00,
096203,2,2,20:01:00,
096204,1,9,10:45:00,
096205,1,10,14:08:00,
096206,2,4,17:47:00,
096207,1,10,10:31:00,
096208,3,8,11:42:00,
096209,2,4,17:10:00,
096210,1,4,17:43:00,
096211,1,2,18:11:00,
096212,3,9,17:00:00,
096213,1,11,15:45:00,
096214,1,7,21:14:00,
096215,2,7,19:10:00,
096216,2,2,21:13:00,
096217,1,3,15:20:00,
096218,2,3,13:29:00,
096219,1,6,20:45:00,
096220,1,10,21:15:00,
096221,1,7,13:02:00,
096222,3,7,10:10:00,
096223,2,10,19:01:00,
096224,1,9,14:16:00,
096225,1,3,14:33:00,
096226,1,8,11:39:00,
096227,1,10,19:23:00,
096228,1,3,17:02:00,
096229,3,9,20:06:00,
096230,3,2,11:30:00,
096231,3,6,20:16:00,
096232,3,10,09:49:00,
096233,3,6,15:31:00,
096234,2,8,10:31:00,
096235,2,8,12:44:00,
096236,2,4,09:10:00,
096237,3,4,18:00:00,
096238,2,4,19:38:00,
096239,3,9,19:28:00,
096240,3,6,21:50:00,
096241,1,2,14:28:00,
096242,2,3,21:29:00,
096243,2,2,15:00:00,
096244,3,10,18:17:00,
096245,3,8,09:01:00,
096246,1,11,13:16:00,
096247,1,6,21:38:00,
096248,1,8,17:45:00,
096249,1,8,14:01:00,
096250,1,10,15:26:00,
096251,2,2,14:05:00,
096252,1,4,12:32:00,
096253,3,8,12:29:00,
096254,1,10,18:17:00,
096255,1,4,17:25:00,
096256,1,7,19:09:00,
096257,1,7,14:21:00,
096258,2,4,13:47:00,
096259,3,4,11:37:00,
096260,3,10,17:23:00,
096261,2,6,16:12:00,
096262,2,9,10:47:00,
096263,1,2,10:29:00,
096264,2,11,14:07:00,
096265,1,4,09:08:00,
096266,2,9,20:16:00,
096267,1,5,17:34:00,
096268,2,6,14:47:00,
096269,1,4,11:28:00,
096270,3,8,10:10:00,
096271,1,5,19:37:00,
096272,3,2,20:48:00,
096273,1,3,16:31:00,
096274,1,4,20:17:00,
096275,3,8,11:44:00,
096276,3,7,09:00:00,
096277,2,9,14:38:00,
096278,1,4,10:02:00,
096279,1,8,20:45:00,
096280,2,11,19:02:00,
096281,2,4,21:02:00,
096282,2,8,10:19:00,
096283,1,3,13:18:00,
096284,3,8,20:18:00,
096285,3,10,17:47:00,
096286,3,10,09:25:00,
096287,2,2,12:49:00,
096288,1,5,19:30:00,
096289,2,8,20:14:00,
096290,3,9,17:04:00,
096291,1,4,18:37:00,
096292,2,7,14:06:00,
096293,3,11,20:06:00,
096294,2,11,09:14:00,
096295,2,3,14:08:00,
096296,2,4,12:50:00,
096297,1,6,13:22:00,
096298,3,8,21:34:00,
096299,2,3,13:30:00,
096300,2,6,15:37:00,
096301,1,9,13:22:00,
096302,1,4,18:43:00,
096303,3,6,19:05:00,
096304,2,9,13:18:00,
096305,3,4,20:26:00,
096306,3,8,12:18:00,
096307,1,7,10:45:00,
096308,3,7,13:30:00,
096309,1,4,14:30:00,
096310,2,10,10:05:00,
096311,2,3,21:06:00,
096312,3,6,16:31:00,
096313,3,8,18:18:00,
096314,1,8,11:50:00,
096315,2,10,15:17:00,
096316,2,10,09:43:00,
096317,3,8,10:49:00,
096318,1,3,20:13:00,
096319,2,2,13:16:00,
096320,3,7,13:41:00,
096321,3,5,19:40:00,
096322,2,3,12:24:00,
096323,3,3,16:30:00,
096324,2,2,20:47:00,
096325,2,8,17:29:00,
096326,3,8,18:40:00,
096327,2,3,13:16:00,
096328,2,7,18:30:00,
096329,1,10,21:45:00,
096330,3,2,12:49:00,
096331,2,9,19:48:00,
096332,2,7,19:14:00,
096333,3,5,09:46:00,
096334,3,11,09:50:00,
096335,2,10,17:15:00,
096336,1,8,09:48:00,
096337,3,4,21:11:00,
096338,3,4,11:04:00,
096339,1,6,18:08:00,
096340,3,11,14:36:00,
096341,3,4,10:15:00,
096342,3,8,18:37:00,
096343,3,5,11:21:00,
096344,1,5,21:15:00,
096345,2,5,12:49:00,
096346,3,4,11:29:00,
096347,3,3,11:23:00,
096348,1,4,12:49:00,
096349,1,8,14:45:00,
096350,1,11,19:31:00,
096351,2,7,17:21:00,
096352,1,10,14:41:00,
096353,3,10,19:14:00,
096354,3,9,19:23:00,
096355,2,6,09:21:00,
096356,3,5,09:35:00,
096357,2,7,20:09:00,
096358,2,8,12:44:00,
096359,3,11,19:14:00,
096360,1,4,21:29:00,
096361,3,8,11:10:00,
096362,3,4,17:27:00,
096363,3,3,17:22:00,
096364,2,2,17:46:00,
096365,3,3,11:47:00,
096366,1,4,10:48:00,
096367,3,8,16:27:00,
096368,1,5,11:39:00,
096369,3,3,09:27:00,
096370,2,2,13:33:00,
096371,2,10,10:19:00,
096372,1,10,14:35:00,
096373,1,11,18:43:00,
096374,1,9,21:14:00,
096375,3,8,10:30:00,
096376,3,6,20:39:00,
096377,1,2,19:25:00,
096378,1,8,13:50:00,
096379,3,6,11:44:00,
096380,1,5,13:50:00,
096381,3,5,14:35:00,
096382,3,4,20:40:00,
096383,3,4,19:38:00,
096384,3,8,21:03:00,
096385,1,7,19:13:00,
096386,1,11,20:42:00,
096387,3,7,16:48:00,
096388,2,9,11:41:00,
096389,1,4,21:42:00,
096390,2,10,20:42:00,
096391,3,4,16:39:00,
096392,3,10,18:18:00,
096393,1,2,13:43:00,
096394,1,5,20:25:00,
096395,1,3,11:27:00,
096396,1,10,18:19:00,
096397,3,2,21:14:00,
096398,1,2,09:38:00,
096399,3,4,12:31:00,
096400,1,9,17:01:00,
096401,3,4,12:35:00,
096402,3,4,18:01:00,
096403,1,4,13:20:00,
096404,1,4,09:37:00,
096405,1,3,12:41:00,
096406,1,6,12:35:00,
096407,1,10,15:19:00,
096408,2,4,16:14:00,
096409,2,5,17:03:00,
096410,3,5,12:17:00,
096411,2,3,20:46:00,
096412,1,9,16:06:00,
096413,1,6,19:49:00,
096414,2,7,14:09:00,
096415,3,7,09:01:00,
096416,3,7,14:19:00,
096417,2,6,20:27:00,
096418,3,2,11:01:00,
096419,2,5,15:04:00,
096420,2,10,19:46:00,
096421,1,7,13:40:00,
096422,2,8,11:01:00,
096423,1,10,13:44:00,
096424,2,5,14:16:00,
096425,1,10,16:00:00,
096426,3,5,19:32:00,
096427,3,9,09:38:00,
096428,1,2,14:43:00,
096429,3,4,19:15:00,
096430,3,4,20:42:00,
096431,3,2,18:02:00,
096432,2,6,18:07:00,
096433,1,11,19:07:00,
096434,2,3,11:34:00,
096435,3,2,14:09:00,
096436,2,5,16:49:00,
096437,1,7,16:30:00,
096438,3,8,12:04:00,
096439,1,9,18:24:00,
096440,1,8,09:33:00,
096441,3,7,19:34:00,
096442,1,11,13:46:00,
096443,2,3,13:15:00,
096444,1,10,20:08:00,
096445,1,5,14:46:00,
096446,3,2,14:32:00,
096447,2,6,10:35:00,
096448,3,2,20:16:00,
096449,2,10,16:43:00,
096450,3,3,13:34:00,
096451,1,5,13:06:00,
096452,1,9,21:31:00,
096453,3,5,12:39:00,
096454,1,11,20:21:00,
096455,2,3,18:18:00,
096456,2,9,19:07:00,
096457,1,7,17:12:00,
096458,2,2,09:03:00,
096459,1,7,18:37:00,
096460,1,7,18:15:00,
096461,2,6,09:09:00,
096462,1,5,15:31:00,
096463,2,10,16:17:00,
096464,1,5,11:37:00,
096465,2,8,18:17:00,
096466,3,5,16:15:00,
096467,1,3,10:28:00,
096468,3,4,21:09:00,
096469,3,2,20:49:00,
096470,3,5,09:13:00,
096471,3,6,13:25:00,
096472,1,6,13:36:00,
096473,2,11,20:37:00,
096474,2,5,14:02:00,
096475,3,5,10:25:00,
096476,2,5,15:21:00,
096477,1,3,16:32:00,
096478,3,11,20:31:00,
096479,3,8,09:44:00,
096480,1,10,11:48:00,
096481,2,7,16:33:00,
096482,1,3,18:43:00,
096483,1,8,19:01:00,
096484,2,11,11:35:00,
096485,2,3,09:26:00,
096486,1,5,13:38:00,
096487,1,10,20:18:00,
096488,3,5,10:44:00,
096489,1,6,12:06:00,
096490,1,7,13:40:00,
096491,2,11,10:41:00,
096492,1,4,21:23:00,
096493,1,4,15:01:00,
096494,2,9,09:32:00,
096495,3,9,12:06:00,
096496,2,8,11:10:00,
096497,2,5,10:07:00,
096498,1,3,12:10:00,
096499,3,7,20:12:00,
096500,2,5,19:09:00,
096501,3,4,11:49:00,
096502,3,2,11:26:00,
096503,3,3,13:40:00,
096504,2,8,13:37:00,
096505,2,4,20:24:00,
096506,2,11,20:22:00,
096507,3,3,20:43:00,
096508,2,9,17:01:00,
096509,3,7,13:15:00,
096510,2,6,17:31:00,
096511,3,11,11:16:00,
096512,1,7,14:30:00,
096513,3,7,14:50:00,
096514,3,3,13:03:00,
096515,3,8,09:19:00,
096516,1,10,13:46:00,
096517,3,3,16:21:00,
096518,3,9,14:28:00,
096519,1,10,12:27:00,
096520,2,4,09:41:00,
096521,3,8,10:01:00,
096522,3,9,15:22:00,
096523,3,6,19:28:00,
096524,3,2,15:45:00,
096525,3,7,16:37:00,
096526,3,5,14:25:00,
096527,2,9,16:40:00,
096528,3,7,16:03:00,
096529,1,6,18:30:00,
096530,3,2,12:18:00,
096531,2,3,17:27:00,
096532,2,3,09:13:00,
096533,3,7,19:29:00,
096534,3,8,20:08:00,
096535,2,6,18:09:00,
096536,2,4,09:31:00,
096537,1,6,13:10:00,
096538,2,4,21:01:00,
096539,3,6,13:23:00,
096540,2,11,19:22:00,
096541,1,8,12:30:00,
096542,1,5,10:38:00,
096543,3,10,11:18:00,
096544,2,11,15:13:00,
096545,1,4,11:47:00,
096546,2,8,13:39:00,
096547,2,7,14:33:00,
096548,1,4,18:45:00,
096549,3,4,11:14:00,
096550,2,6,20:24:00,
096551,2,4,18:31:00,
096552,1,3,16:37:00,
096553,3,6,19:18:00,
096554,3,8,15:48:00,
096555,3,6,13:14:00,
096556,3,4,20:25:00,
096557,1,2,11:10:00,
096558,2,3,11:30:00,
096559,3,10,09:10:00,
096560,3,7,19:16:00,
096561,3,9,20:32:00,
096562,3,6,13:30:00,
096563,2,4,11:21:00,
096564,2,10,11:34:00,
096565,1,2,17:37:00,
096566,1,5,16:44:00,
096567,2,9,11:16:00,
096568,3,2,15:00:00,
096569,1,2,13:03:00,
096570,3,6,09:25:00,
096571,2,4,16:27:00,
096572,2,8,09:39:00,
096573,1,3,09:45:00,
096574,2,3,10:44:00,
096575,1,4,20:02:00,
096576,1,3,19:11:00,
096577,2,11,18:29:00,
096578,3,2,12:22:00,
096579,3,8,14:21:00,
096580,3,5,09:05:00,
096581,1,11,12:04:00,
096582,3,11,12:03:00,
096583,3,11,15:19:00,
096584,3,3,12:21:00,
096585,2,11,15:15:00,
096586,3,4,12:16:00,
096587,1,3,16:47:00,
096588,2,6,13:28:00,
096589,1,8,19:32:00,
096590,1,10,16:10:00,
096591,2,9,17:13:00,
096592,1,2,09:09:00,
096593,1,11,21:14:00,
096594,2,4,09:22:00,
096595,2,4,14:39:00,
096596,1,8,13:25:00,
096597,1,7,20:40:00,
096598,2,3,14:17:00,
096599,2,6,12:47:00,
096600,2,7,09:44:00,
096601,2,9,17:28:00,
096602,3,8,09:12:00,
096603,1,3,16:14:00,
096604,1,9,20:44:00,
096605,3,6,19:16:00,
096606,2,2,11:49:00,
096607,2,7,20:37:00,
096608,1,9,15:42:00,
096609,2,4,12:14:00,
096610,3,6,17:36:00,
096611,2,4,13:12:00,
096612,2,9,17:22:00,
096613,1,6,10:44:00,
096614,3,9,13:00:00,
096615,2,8,12:20:00,
096616,2,10,20:28:00,
096617,2,3,13:17:00,
096618,1,6,17:37:00,
096619,3,8,18:46:00,
096620,1,11,12:50:00,
096621,3,4,19:16:00,
096622,3,9,16:16:00,
096623,1,5,19:43:00,
096624,1,3,12:19:00,
096625,3,3,14:46:00,
096626,2,7,15:43:00,
096627,1,7,11:40:00,
096628,3,2,14:14:00,
096629,3,9,10:07:00,
096630,2,5,21:45:00,
096631,3,7,17:15:00,
096632,1,4,14:49:00,
096633,3,3,15:29:00,
096634,3,8,09:29:00,
096635,1,8,13:46:00,
096636,1,3,14:30:00,
096637,3,9,15:48:00,
096638,2,8,09:07:00,
096639,1,3,09:06:00,
096640,2,9,15:08:00,
096641,1,8,19:20:00,
096642,2,3,11:00:00,
096643,1,8,17:25:00,
096644,2,9,14:42:00,
096645,2,8,19:35:00,
096646,2,8,20:26:00,
096647,2,3,12:00:00,
096648,2,9,16:46:00,
096649,1,11,14:11:00,
096650,2,9,11:07:00,
096651,1,3,21:05:00,
096652,1,2,20:25:00,
096653,1,6,16:21:00,
096654,3,8,16:02:00,
096655,3,4,14:11:00,
096656,2,4,12:15:00,
096657,3,6,20:09:00,
096658,3,3,09:46:00,
096659,2,5,13:18:00,
096660,1,7,17:03:00,
096661,3,2,21:12:00,
096662,2,11,20:05:00,
096663,2,3,17:32:00,
096664,2,3,16:44:00,
096665,1,5,21:50:00,
096666,1,10,21:41:00,
096667,2,11,11:16:00,
096668,3,11,15:36:00,
096669,1,2,10:05:00,
096670,3,6,11:48:00,
096671,1,3,11:18:00,
096672,2,5,19:05:00,
096673,3,3,11:24:00,
096674,2,10,11:32:00,
096675,3,2,17:06:00,
096676,3,7,19:29:00,
096677,1,9,19:39:00,
096678,1,4,13:17:00,
096679,3,5,14:40:00,
096680,2,2,14:16:00,
096681,2,2,13:37:00,
096682,1,9,21:35:00,
096683,1,8,21:03:00,
096684,3,10,09:41:00,
096685,2,8,18:28:00,
096686,1,6,20:09:00,
096687,1,7,20:01:00,
096688,1,3,11:14:00,
096689,1,9,12:43:00,
096690,1,3,17:40:00,
096691,2,9,12:11:00,
096692,3,7,10:40:00,
096693,1,7,15:25:00,
096694,1,3,18:23:00,
096695,3,11,10:06:00,
096696,1,6,15:41:00,
096697,1,3,17:02:00,
096698,2,7,11:09:00,
096699,1,6,13:27:00,
096700,3,8,10:47:00,
096701,1,10,16:13:00,
096702,2,5,16:00:00,
096703,2,8,17:29:00,
096704,3,10,15:19:00,
096705,3,4,17:45:00,
096706,1,8,21:05:00,
096707,1,3,21:11:00,
096708,2,9,18:06:00,
096709,2,2,16:50:00,
096710,2,9,11:31:00,
096711,2,10,14:25:00,
096712,2,7,18:14:00,
096713,2,5,13:04:00,
096714,2,8,11:38:00,
096715,3,9,15:15:00,
096716,3,6,16:01:00,
096717,3,8,18:31:00,
096718,1,11,13:26:00,
096719,1,10,11:30:00,
096720,2,4,11:32:00,
096721,1,2,19:26:00,
096722,3,3,18:13:00,
096723,1,3,10:36:00,
096724,1,6,19:47:00,
096725,1,2,18:25:00,
096726,1,6,17:09:00,
096727,1,4,15:36:00,
096728,2,3,09:39:00,
096729,1,5,12:02:00,
096730,1,9,14:22:00,
096731,3,8,21:49:00,
096732,1,9,12:37:00,
096733,3,4,18:16:00,
096734,3,2,20:46:00,
096735,3,2,20:03:00,
096736,2,5,11:05:00,
096737,2,2,12:02:00,
096738,1,3,09:27:00,
096739,1,4,17:14:00,
096740,3,9,11:15:00,
096741,1,10,14:04:00,
096742,2,7,17:45:00,
096743,1,5,20:29:00,
096744,2,7,21:01:00,
096745,2,4,09:36:00,
096746,1,3,21:32:00,
096747,1,11,20:36:00,
096748,1,5,14:45:00,
096749,3,5,12:44:00,
096750,3,4,17:43:00,
096751,3,3,20:23:00,
096752,1,6,21:42:00,
096753,3,11,11:15:00,
096754,3,9,15:10:00,
096755,1,10,13:07:00,
096756,2,9,10:19:00,
096757,3,11,11:19:00,
096758,3,9,17:01:00,
096759,2,5,13:42:00,
096760,3,8,21:22:00,
096761,3,11,16:03:00,
096762,3,3,09:00:00,
096763,1,3,19:44:00,
096764,2,8,14:46:00,
096765,2,5,17:21:00,
096766,3,11,20:49:00,
096767,2,3,13:19:00,
096768,3,9,11:19:00,
096769,3,8,09:35:00,
096770,3,7,09:37:00,
096771,1,6,11:00:00,
096772,2,3,11:48:00,
096773,3,5,16:04:00,
096774,3,2,11:44:00,
096775,3,11,09:10:00,
096776,1,6,20:27:00,
096777,1,2,15:47:00,
096778,1,6,12:48:00,
096779,1,5,12:13:00,
096780,1,6,12:16:00,
096781,3,9,18:32:00,
096782,1,4,20:00:00,
096783,1,6,17:01:00,
096784,1,5,21:26:00,
096785,1,4,19:42:00,
096786,2,2,11:33:00,
096787,1,8,11:35:00,
